DateTime,Original Tweet,Processed Tweet
2016-11-09 17:28:33+00:00,"""If we lose, we learn from our mistakes, we do some reflection... and we get back in the arena. We get back at it."" —President Obama","['lose', 'learn', 'mistake', 'reflection', 'get', 'back', 'arena', 'get', 'back', '—', 'president', 'obama']"
2016-11-09 17:27:13+00:00,"""To the young people... you have to stay encouraged. Don't get cynical. Don't ever think you can't make a difference."" —President Obama","['young', 'people', 'stay', 'encourage', 'dont', 'get', 'cynical', 'dont', 'ever', 'think', 'cant', 'make', 'difference', '—', 'president', 'obama']"
2016-11-09 17:21:19+00:00,"""The sun is up."" —President Obama","['sun', '—', 'president', 'obama']"
2016-11-09 16:53:37+00:00,"""Our best days are still ahead of us... let us have faith in each other. Let us not grow weary. Let us not lose heart."" —Hillary Clinton","['best', 'day', 'still', 'ahead', 'us', 'let', 'us', 'faith', 'let', 'us', 'grow', 'weary', 'let', 'us', 'lose', 'heart', '—', 'hillary', 'clinton']"
2016-11-09 16:52:37+00:00,"""To all the little girls... never doubt that you are valuable & powerful & deserving of all the opportunities in the world"" —Hillary Clinton","['little', 'girl', 'never', 'doubt', 'valuable', 'powerful', 'deserving', 'opportunity', 'world', '—', 'hillary', 'clinton']"
2016-11-09 16:50:37+00:00,"""This loss hurts, but please, never stop believing that fighting for what's right is worth it."" —Hillary Clinton","['loss', 'hurt', 'please', 'never', 'stop', 'believing', 'fight', 'whats', 'right', 'worth', '—', 'hillary', 'clinton']"
2016-11-09 16:49:36+00:00,"""To the millions of volunteers, community leaders, activists, and organizers... make sure your voices are heard going forward."" —Hillary","['million', 'volunteer', 'community', 'leader', 'activist', 'organizer', 'make', 'sure', 'voice', 'hear', 'go', 'forward', '—', 'hillary']"
2016-11-09 16:47:51+00:00,"""Our constitutional democracy demands our participation, not just every four years, but all the time."" —Hillary Clinton","['constitutional', 'democracy', 'demand', 'participation', 'every', 'four', 'year', 'time', '—', 'hillary', 'clinton']"
2016-11-09 16:44:35+00:00,"""Our campaign was... about the country we love, and building an America that is hopeful, inclusive, and big-hearted."" —Hillary Clinton","['campaign', 'country', 'love', 'build', 'america', 'hopeful', 'inclusive', 'bighearted', '—', 'hillary', 'clinton']"
2016-11-09 05:14:58+00:00,Congrats to @CatherineForNV — the next Senator from Nevada!,"['congrats', '—', 'next', 'senator', 'nevada']"
2016-11-09 04:00:01+00:00,This is it — let's finish Election Day strong: http://IWillVote.com,"['—', 'let', 'finish', 'election', 'day', 'strong']"
2016-11-09 03:00:04+00:00,West Coast — get those votes in! Here's how: http://IWillVote.com,"['west', 'coast', '—', 'get', 'vote', 'heres']"
2016-11-09 02:09:11+00:00,Congrats to @SMurphyCongress — Florida's next 7th District Representative!,"['congrats', '—', 'floridas', 'next', 'th', 'district', 'representative']"
2016-11-09 02:00:02+00:00,There's still time to make your voice heard: http://IWillVote.com,"['theres', 'still', 'time', 'make', 'voice', 'heard']"
2016-11-09 01:41:41+00:00,Congrats @CharlieCrist — Florida's 13th District's next Representative!,"['congrats', '—', 'floridas', 'th', 'districts', 'next', 'representative']"
2016-11-09 01:30:01+00:00,We did this for them. ,[]
2016-11-09 01:17:30+00:00,Congratulations to @TammyforIL — the next Senator from Illinois!,"['congratulations', '—', 'next', 'senator', 'illinois']"
2016-11-09 01:04:54+00:00,Congrats to @VanHollenForMD — the next Senator from Maryland!,"['congrats', '—', 'next', 'senator', 'maryland']"
2016-11-09 01:00:03+00:00,"Remember — if you're in line when the polls close, you can still vote. Make sure your voice is heard: http://IWillVote.com","['remember', '—', 'youre', 'line', 'poll', 'close', 'still', 'vote', 'make', 'sure', 'voice', 'hear']"
2016-11-09 00:36:03+00:00,Congrats @val_demings — Florida's 10th District's next Representative!,"['congrats', '—', 'floridas', 'th', 'districts', 'next', 'representative']"
2016-11-09 00:30:01+00:00,"She's right — if you're in line when polls close, you can vote! http://IWillVote.com","['shes', 'right', '—', 'youre', 'line', 'poll', 'close', 'vote']"
2016-11-09 00:00:03+00:00,Find your polling place and polls closing time here: http://IWillVote.com,"['find', 'polling', 'place', 'poll', 'closing', 'time']"
2016-11-08 23:30:01+00:00,"Remember, as long as you're in line before polls close, you can vote! Find your polling place and closing time here: http://IWillVote.com","['remember', 'long', 'youre', 'line', 'poll', 'close', 'vote', 'find', 'poll', 'place', 'closing', 'time']"
2016-11-08 23:00:00+00:00,"Time's running out to be a part of history. Visit http://IWillVote.com, then head to the polls.","['times', 'run', 'part', 'history', 'visit', 'head', 'poll']"
2016-11-08 22:30:01+00:00,Polls in key states are closing in the next couple of hours — can you pick up the phone and help get out the vote? http://democrats.org/calls,"['polls', 'key', 'state', 'close', 'next', 'couple', 'hour', '—', 'pick', 'phone', 'help', 'get', 'vote']"
2016-11-08 22:00:04+00:00,"If you haven't voted yet, it's time to make a plan. Start at http://IWillVote.com.","['havent', 'vote', 'yet', 'time', 'make', 'plan', 'start']"
2016-11-08 21:30:04+00:00,Have you voted yet? http://IWillVote.com,"['vote', 'yet']"
2016-11-08 21:00:05+00:00,Millennials — have you voted yet? @alfranken wants to know what you're waiting for: http://www.IWillVote.com,"['millennials', '—', 'vote', 'yet', 'want', 'know', 'youre', 'wait']"
2016-11-08 20:45:03+00:00,Vote for these Democrats and make the Senate blue again. http://IWillVote.com,"['vote', 'democrats', 'make', 'senate', 'blue']"
2016-11-08 20:30:01+00:00,Swing by your polling place and vote over your lunch or coffee break: http://pollingplaces.democrats.org,"['swing', 'poll', 'place', 'vote', 'lunch', 'coffee', 'break']"
2016-11-08 19:44:26+00:00,"If you haven’t voted yet, what are you waiting for? http://IWillVote.com","['’', 'vote', 'yet', 'wait']"
2016-11-08 19:30:01+00:00,"✓ Vote ✓ Pick up the phone and remind others to vote, too ✓ Make history http://democrats.org/calls","['✓', 'vote', '✓', 'pick', 'phone', 'remind', 'others', 'vote', '✓', 'make', 'history']"
2016-11-08 19:00:03+00:00,Vote for Democrats. http://IWillVote.com,"['vote', 'democrats']"
2016-11-08 18:30:03+00:00,RT if you're voting for Hillary to succeed him. Like if you're voting for Hillary to succeed him. (There's really only one choice.),"['youre', 'voting', 'hillary', 'sue', 'like', 'youre', 'voting', 'hillary', 'sue', 'theres', 'really', 'one', 'choice']"
2016-11-08 18:00:02+00:00,Take some time at lunch to go vote. Confirm your polling place first: http://pollingplaces.democrats.org,"['take', 'time', 'lunch', 'go', 'vote', 'confirm', 'poll', 'place', 'first']"
2016-11-08 17:30:02+00:00,"Vote for Hillary Clinton, then keep voting all the way down the ballot. http://IWillVote.com","['vote', 'hillary', 'clinton', 'keep', 'vote', 'way', 'ballot']"
2016-11-08 17:01:01+00:00,"Hawaii just started voting — no matter which state you live in, visit http://IWillVote.com and make your voice heard.","['hawaii', 'start', 'vote', '—', 'matter', 'state', 'live', 'visit', 'make', 'voice', 'heard']"
2016-11-08 16:30:06+00:00,→ → → http://IWillVote.com ← ← ←,"['→', '→', '→', '←', '←', '←']"
2016-11-08 15:50:01+00:00,"Ready to make history, Alaska? http://IWillVote.com","['ready', 'make', 'history', 'alaska']"
2016-11-08 15:30:04+00:00,Already cast your ballot? Great! Call other voters and help them do the same: http://democrats.org/calls,"['already', 'cast', 'ballot', 'great', 'call', 'voter', 'help']"
2016-11-08 14:50:00+00:00,RT if you're ready to elect some Democrats. http://IWillVote.com,"['youre', 'ready', 'elect', 'democrats']"
2016-11-08 14:30:02+00:00,"RT if you've gotten your ""I Voted"" sticker, head to http://IWillVote.com if you haven’t.","['youve', 'get', 'voted', 'sticker', 'head', '’']"
2016-11-08 13:50:01+00:00,Let's make history today. Everything you need to know: http://IWillVote.com,"['lets', 'make', 'history', 'today', 'everything', 'need', 'know']"
2016-11-08 13:20:00+00:00,Polls are already open in 34 states. Trying to vote before work? http://IWillVote.com,"['polls', 'already', 'open', 'state', 'trying', 'vote', 'work']"
2016-11-08 12:50:01+00:00,"Pretty soon, more than half of the states will be voting. Ready to cast your ballot? http://IWillVote.com","['pretty', 'soon', 'half', 'state', 'vote', 'ready', 'cast', 'ballot']"
2016-11-08 12:20:01+00:00,The only candidate who is ready to be Commander-in-Chief. Find your polling place and go vote for her: http://pollingplaces.democrats.org,"['candidate', 'ready', 'commanderinchief', 'find', 'poll', 'place', 'go', 'vote']"
2016-11-08 11:50:02+00:00,Ready to make some history? http://IWillVote.com,"['ready', 'make', 'history']"
2016-11-08 11:20:00+00:00,It's almost time in these states. Do you know where you're voting? http://IWillVote.com,"['almost', 'time', 'state', 'know', 'youre', 'voting']"
2016-11-08 10:50:00+00:00,Ready to vote? http://IWillVote.com,"['ready', 'vote']"
2016-11-08 10:30:01+00:00,This is the most important election of our lifetime. Get out and vote for Democrats today: http://IWillVote.com,"['important', 'election', 'lifetime', 'get', 'vote', 'democrats', 'today']"
2016-11-08 10:00:02+00:00,"It's time to vote and make history, Vermont! Find your polling place here → http://IWillVote.com","['time', 'vote', 'make', 'history', 'vermont', 'find', 'poll', 'place', '→']"
2016-11-08 04:15:00+00:00,"""I’m fired up. We are going to make this happen."" –Michelle Obama http://IWillVote.com","['’', 'fire', 'go', 'make', 'happen', '–', 'michelle', 'obama']"
2016-11-08 02:45:00+00:00,We've made history once already this year. Do your part & finish the journey tomorrow. Vote. Make your voice heard. http://IWillVote.com,"['weve', 'make', 'history', 'already', 'year', 'part', 'finish', 'journey', 'tomorrow', 'vote', 'make', 'voice', 'heard']"
2016-11-08 02:22:33+00:00,Thanks for being part of history! Can you join us in talking to voters before it's too late? http://hrc.io/start -Brynn,"['thanks', 'part', 'history', 'join', 'us', 'talk', 'voter', 'late', 'brynn']"
2016-11-08 01:57:18+00:00,Thanks for your support! Can you join us in talking to voters before it's too late? http://hrc.io/start -Brynn,"['thanks', 'support', 'join', 'us', 'talk', 'voter', 'late', 'brynn']"
2016-11-08 01:50:35+00:00,Let us bend the arc of history toward justice once more.,"['let', 'us', 'bend', 'arc', 'history', 'toward', 'justice']"
2016-11-08 01:42:21+00:00,Thanks for all you do! Let's make history together. #ImWithHer -Brynn,"['thanks', 'lets', 'make', 'history', 'together', 'imwithher', 'brynn']"
2016-11-08 01:40:16+00:00,Thanks for your support! Can you join us in talking to voters before it's too late? http://hrc.io/start -Brynn,"['thanks', 'support', 'join', 'us', 'talk', 'voter', 'late', 'brynn']"
2016-11-08 01:15:01+00:00,RT if you're proud of all the progress we've made under him and are voting to continue it under her. http://IWillVote.com,"['youre', 'proud', 'progress', 'weve', 'make', 'vote', 'continue']"
2016-11-08 00:30:06+00:00,America is better than Donald Trump. Vote tomorrow: http://pollingplaces.democrats.org,"['america', 'good', 'donald', 'trump', 'vote', 'tomorrow']"
2016-11-08 00:08:39+00:00,Sign up at http://hrc.io/start and let your organizer know that you have a car. Excited to have you on board! -Brynn,"['sign', 'let', 'organizer', 'know', 'car', 'excited', 'board', 'brynn']"
2016-11-07 23:45:00+00:00, http://IWillVote.com,[]
2016-11-07 23:00:03+00:00,"Fired up, ready to vote. Make sure you know where to go to the polls tomorrow: http://pollingplaces.democrats.org","['fired', 'ready', 'vote', 'make', 'sure', 'know', 'go', 'poll', 'tomorrow']"
2016-11-07 22:15:00+00:00,Want to knock on doors to get out the vote for Hillary and other Democrats? Sign up for a shift in your area: http://hillaryclinton.com/GOTV,"['want', 'knock', 'door', 'get', 'vote', 'hillary', 'democrats', 'sign', 'shift', 'area']"
2016-11-07 21:30:02+00:00,Tomorrow let's vote to keep moving our country forward: http://IWillVote.com,"['tomorrow', 'let', 'vote', 'keep', 'move', 'country', 'forward']"
2016-11-07 20:45:05+00:00,Can't imagine following up President Obama with President Trump? ↓ ↓ ↓ http://IWillVote.com,"['cant', 'imagine', 'follow', 'president', 'obama', 'president', 'trump', '↓', '↓', '↓']"
2016-11-07 20:00:07+00:00,It all comes down to this. You have to vote tomorrow. Visit http://IWillVote.com to find out everything you need to know.,"['come', 'vote', 'tomorrow', 'visit', 'find', 'everything', 'need', 'know']"
2016-11-07 19:19:18+00:00,Does the fall weather have you feeling like ? Head outside to knock on doors for Democrats: http://hillaryclinton.com/GOTV,"['fall', 'weather', 'feel', 'like', 'head', 'outside', 'knock', 'door', 'democrats']"
2016-11-07 18:30:01+00:00,Be like @JoeBiden — visit http://hillaryclinton.com/makeaplan and be ready to vote tomorrow.,"['like', '—', 'visit', 'ready', 'vote', 'tomorrow']"
2016-11-07 17:45:01+00:00,Proud to be #withher? Let other voters know and help them turn out and cast their ballots: http://hillaryclinton.com/calls,"['proud', 'withher', 'let', 'voter', 'know', 'help', 'turn', 'cast', 'ballot']"
2016-11-07 17:00:01+00:00, Find all the information you need to vote for Democrats tomorrow: http://IWillVote.com ,"['find', 'information', 'need', 'vote', 'democrats', 'tomorrow']"
2016-11-07 16:15:01+00:00,"""I may become the first woman president, but one of you is next."" –@HillaryClinton","['may', 'become', 'first', 'woman', 'president', 'one', 'next', '–']"
2016-11-07 15:34:23+00:00,You need to vote tomorrow. Get all the information you need by visiting http://IWillVote.com. Any questions?,"['need', 'vote', 'tomorrow', 'get', 'information', 'need', 'visit', 'question']"
2016-11-07 14:45:00+00:00, Hey. Ready to help Hillary and Democrats win? Volunteer today: http://hillaryclinton.com/GOTV,"['hey', 'ready', 'help', 'hillary', 'democrats', 'win', 'volunteer', 'today']"
2016-11-07 14:00:08+00:00,"We are Democrats, and we're ready to go make more history together. http://IWillVote.com","['democrats', 'ready', 'go', 'make', 'history', 'together']"
2016-11-07 04:14:00+00:00," We're with her. On Tuesday, say you are too: http://IWillVote.com","['tuesday', 'say']"
2016-11-07 03:29:01+00:00,Figure out where you're going to vote on Tuesday and make a plan to cast your ballot → http://pollingplaces.democrats.org,"['figure', 'youre', 'go', 'vote', 'tuesday', 'make', 'plan', 'cast', 'ballot', '→']"
2016-11-07 02:44:00+00:00,There’s so much at stake on Tuesday. Make sure you’re doing everything you can to get out the vote: https://my.democrats.org/volunteer2016,"['’', 'much', 'stake', 'tuesday', 'make', 'sure', '’', 'everything', 'get', 'vote']"
2016-11-07 01:59:00+00:00,She’s got your back – make sure you have hers. Get involved and make a difference this election: http://hillaryclinton.com/GOTV,"['’', 'get', 'back', '–', 'make', 'sure', 'get', 'involve', 'make', 'difference', 'election']"
2016-11-07 01:14:01+00:00,"""What’s good for women is good for America."" -Hillary Clinton","['’', 'good', 'woman', 'good', 'america', 'hillary', 'clinton']"
2016-11-07 00:29:00+00:00,Vote for the future: http://IWillVote.com,"['vote', 'future']"
2016-11-06 23:44:00+00:00,Step 1: Pick up your phone Step 2: Call some voters Step 3: Make a difference http://hillaryclinton.com/calls,"['step', 'pick', 'phone', 'step', 'call', 'voter', 'step', 'make', 'difference']"
2016-11-06 22:59:00+00:00," Fired up, ready to vote ","['fired', 'ready', 'vote']"
2016-11-06 22:14:01+00:00,History arrives on Tuesday.,"['history', 'arrive', 'tuesday']"
2016-11-06 21:29:00+00:00,"""Human rights are women's rights, and women's rights are human rights."" -@HillaryClinton RT if—21 years later—this resonates with you.","['human', 'right', 'womens', 'right', 'woman', 'right', 'human', 'right', '—', 'year', 'late', '—', 'resonate']"
2016-11-06 20:44:00+00:00,Everything is on the ballot this election. Vote: http://IWillVote.com,"['everything', 'ballot', 'election', 'vote']"
2016-11-06 19:59:00+00:00,"""My daughter said ‘Mommy this reporter asked me the stupidest question—‘What do you think about your mother running for mayor as a woman?’”","['daughter', 'say', '‘', 'mommy', 'reporter', 'ask', 'stupid', 'question', '—', '‘', 'think', 'mother', 'run', 'mayor', 'woman', '’', '”']"
2016-11-06 19:14:00+00:00,Don’t wake up on Wednesday morning and wish you had done more. Help get out the vote: http://hillaryclinton.com/GOTV,"['’', 'wake', 'wednesday', 'morning', 'wish', 'help', 'get', 'vote']"
2016-11-06 18:48:49+00:00,Thanks for your support! Can you join us in talking to voters before it's too late? http://hrc.io/start - Brynn,"['thanks', 'support', 'join', 'us', 'talk', 'voter', 'late', 'brynn']"
2016-11-06 18:29:04+00:00,Only two days until #ElectionDay! Be like @JoeBiden and have a plan to vote: http://IWillVote.com,"['two', 'day', 'electionday', 'like', 'plan', 'vote']"
2016-11-06 17:44:00+00:00,We have got to lift each other up. As women. As Democrats. As Americans. http://bit.ly/2esgtIz,"['get', 'lift', 'woman', 'democrats', 'americans']"
2016-11-06 16:52:01+00:00,Women can stop Trump.,"['women', 'stop', 'trump']"
2016-11-06 16:07:42+00:00,"Thanks for asking, @zoeinthecities! @PPact has a voter guide that might answer your questions: https://www.ppactionvoterguide.org/","['thanks', 'ask', 'voter', 'guide', 'might', 'answer', 'question']"
2016-11-06 15:32:00+00:00,"McKenna is a senior at @ColoradoCollege: ""We stopped using [this idea of locker room talk] 10 years ago because we know it was problematic.”","['mckenna', 'senior', 'stop', 'use', 'idea', 'locker', 'room', 'talk', 'year', 'ago', 'know', 'problematic', '”']"
2016-11-06 14:47:00+00:00,Have some spare time today? Knock on some doors or make some calls : http://hillaryclinton.com/GOTV,"['spare', 'time', 'today', 'knock', 'door', 'make', 'call']"
2016-11-06 14:01:01+00:00,2. More. Days. Make sure you have a plan to vote: http://hillaryclinton.com/makeaplan,"['days', 'make', 'sure', 'plan', 'vote']"
2016-11-06 02:29:00+00:00,She's fighting for us — can you sign up for a volunteer shift tomorrow to fight for her? http://hillaryclinton.com/gotv,"['shes', 'fight', 'us', '—', 'sign', 'volunteer', 'shift', 'tomorrow', 'fight']"
2016-11-06 01:28:00+00:00,"Tomorrow, remember to set your clocks back an hour, and on Tuesday, remember to not set the country back 50 years.","['tomorrow', 'remember', 'set', 'clock', 'back', 'hour', 'tuesday', 'remember', 'set', 'country', 'back', 'year']"
2016-11-06 00:42:20+00:00,A classic @joebiden pep talk.,"['classic', 'pep', 'talk']"
2016-11-06 00:12:00+00:00,No need to guess how much money Hillary Clinton wants to save you on student loans: https://www.hillaryclinton.com/tools/college-calculator/,"['need', 'guess', 'much', 'money', 'hillary', 'clinton', 'want', 'save', 'student', 'loan']"
2016-11-05 23:29:06+00:00,We can take back the Senate on Tuesday. Vote: http://www.IWillVote.com,"['take', 'back', 'senate', 'tuesday', 'vote']"
2016-11-05 22:41:00+00:00,Got plans tomorrow? Sign up for a volunteer shift: http://hillaryclinton.com/gotv,"['got', 'plan', 'tomorrow', 'sign', 'volunteer', 'shift']"
2016-11-05 21:52:00+00:00,How many voters can you call before dinner? http://hillaryclinton.com/calls,"['many', 'voter', 'call', 'dinner']"
2016-11-05 21:16:01+00:00,Do it for them. Vote: http://www.IWillVote.com,['vote']
2016-11-05 21:01:59+00:00,What's your question? -Caryn,"['whats', 'question', 'caryn']"
2016-11-05 20:28:00+00:00,“A president doesn’t make fun of people like me.”,"['“', 'president', '’', 'make', 'fun', 'people', 'like', '”']"
2016-11-05 19:45:04+00:00,"We are Democrats, and if we all show up and vote, we can win this thing. http://www.IWillVote.com","['democrats', 'show', 'vote', 'win', 'thing']"
2016-11-05 19:00:00+00:00,"""There are still ceilings to break... But don’t let anyone tell you that great things can’t happen in America."" —Hillary Clinton","['still', 'ceiling', 'break', '’', 'let', 'anyone', 'tell', 'great', 'thing', '’', 'happen', 'america', '—', 'hillary', 'clinton']"
2016-11-05 18:15:00+00:00,"Trump: A proven record of demeaning, degrading, insulting, and assaulting women.","['trump', 'proven', 'record', 'demean', 'degrade', 'insulting', 'assaulting', 'woman']"
2016-11-05 17:30:06+00:00,Vote: http://IWillVote.com,['vote']
2016-11-05 16:42:01+00:00,"Sound familiar? If you won't vote for Trump, you also can't vote for these Republicans:","['sound', 'familiar', 'wont', 'vote', 'trump', 'also', 'cant', 'vote', 'republicans']"
2016-11-05 16:03:00+00:00,Hillary Clinton has a plan to save you $$$on student loans. Why Sierra's #WithHer: https://medium.com/to-the-left/rah-oklahoma-go-hillary-and-go-vote-f54128151425#.czuvkxoid,"['hillary', 'clinton', 'plan', 'save', 'student', 'loan', 'sierras', 'withher']"
2016-11-05 15:18:01+00:00,RT if you already have yours. Visit http://pollingplaces.democrats.org if you're getting one on Tuesday.,"['already', 'visit', 'youre', 'get', 'one', 'tuesday']"
2016-11-05 14:32:01+00:00,There are only three days left — be a part of something big. Find a field office near you and volunteer: http://www.hillaryclinton.com/GOTV,"['three', 'day', 'leave', '—', 'part', 'something', 'big', 'find', 'field', 'office', 'near', 'volunteer']"
2016-11-05 13:47:01+00:00,"On Tuesday, we have the opportunity to move our country forward. Confirm your polling place and vote: http://pollingplaces.democrats.org","['tuesday', 'opportunity', 'move', 'country', 'forward', 'confirm', 'poll', 'place', 'vote']"
2016-11-05 13:11:00+00:00,You've got this — head to http://IWillVote.com and make sure you're ready to vote on Tuesday.,"['youve', 'get', '—', 'head', 'make', 'sure', 'youre', 'ready', 'vote', 'tuesday']"
2016-11-05 00:15:00+00:00,Eight years ago. Let's do it again: http://IWillVote.com,"['eight', 'year', 'ago', 'lets']"
2016-11-04 22:50:36+00:00,"Can you vote early? Depending on your state, you may be able to join the First Lady and vote before Election Day.","['vote', 'early', 'depending', 'state', 'may', 'able', 'join', 'first', 'lady', 'vote', 'election', 'day']"
2016-11-04 21:52:21+00:00,Progress worth protecting and continuing. Make sure you vote: http://IWillVote.com,"['progress', 'worth', 'protect', 'continue', 'make', 'sure', 'vote']"
2016-11-04 20:24:06+00:00,These Republicans sure sound a lot like Trump. Make sure you vote all the way down the ballot: http://IWillVote.com,"['republicans', 'sure', 'sound', 'lot', 'like', 'trump', 'make', 'sure', 'vote', 'way', 'ballot']"
2016-11-04 19:38:00+00:00,This team will have your back.,"['team', 'back']"
2016-11-04 18:00:14+00:00,“All the progress we’ve made is at stake in this election.” http://www.IWillVote.com,"['“', 'progress', '’', 'make', 'stake', 'election', '”']"
2016-11-04 17:18:01+00:00,"""My grandma wasn’t able to vote, and I grew up in a family that believed in voting."" Florence is 85, and she voted early for @HillaryClinton","['grandma', '’', 'able', 'vote', 'grow', 'family', 'believe', 'vote', 'florence', 'vote', 'early']"
2016-11-04 16:48:00+00:00,↓ Unemployment ↑ Jobs ↑ Wage growth Has us like,"['↓', 'unemployment', '↑', 'jobs', '↑', 'wage', 'growth', 'us', 'like']"
2016-11-04 16:19:25+00:00,.@Reince,[]
2016-11-04 15:46:01+00:00,Donald Trump doesn't care about working Americans — just ask his Trump University employees. https://medium.com/to-the-left/a-total-lie-77e2da0294cf#.hpzg04ead,"['donald', 'trump', 'doesnt', 'care', 'work', 'americans', '—', 'ask', 'trump', 'university', 'employee']"
2016-11-04 14:59:38+00:00,"Barack Obama was elected #otd 8 years ago. On Tuesday, let's make history again: http://IWillVote.com","['barack', 'obama', 'elect', 'otd', 'year', 'ago', 'tuesday', 'let', 'make', 'history']"
2016-11-04 14:11:38+00:00,RT if you’re going to vote to keep this progress going.,"['’', 'go', 'vote', 'keep', 'progress', 'go']"
2016-11-04 00:56:23+00:00,"If Trump horrifies you, take a look at some other Republicans on the ballot this year. Then vote for Democrats: http://IWillVote.com","['trump', 'horrify', 'take', 'look', 'republicans', 'ballot', 'year', 'vote', 'democrats']"
2016-11-04 00:06:15+00:00,Thinking about all of the progress we've made for our economy has us like... https://medium.com/to-the-left/fly-the-w-for-the-economy-415d487f9bb#.jya8bin1t,"['thinking', 'progress', 'weve', 'make', 'economy', 'us', 'like']"
2016-11-03 23:04:23+00:00,"During last night's Louisiana Senate debate, this white supremacist could not stop praising Donald Trump.","['last', 'night', 'louisiana', 'senate', 'debate', 'white', 'supremacist', 'could', 'stop', 'praise', 'donald', 'trump']"
2016-11-03 18:54:03+00:00,Trump got rich outsourcing jobs.,"['trump', 'get', 'rich', 'outsource', 'job']"
2016-11-03 17:25:11+00:00,"If you can vote early in your state, what are you waiting for? Do it now → http://IWillVote.com","['vote', 'early', 'state', 'wait', '→']"
2016-11-03 16:13:01+00:00,"""If you disrespect women before you are elected president, you will disrespect women when you're in office."" -@POTUS","['disrespect', 'woman', 'elect', 'president', 'disrespect', 'woman', 'youre', 'office']"
2016-11-03 15:19:58+00:00,Another Trump property bites the dust. And he thinks he should be elected because of his business experience? http://politi.co/2eY4Vk2,"['another', 'trump', 'property', 'bite', 'dust', 'think', 'elect', 'business', 'experience']"
2016-11-03 14:27:13+00:00,"Get excited—in many states, you can vote now! Join the First Lady & millions of Americans casting their votes early.","['get', 'excite', '—', 'many', 'state', 'vote', 'join', 'first', 'lady', 'million', 'americans', 'cast', 'vote', 'early']"
2016-11-03 02:16:57+00:00,"A man who spouts racist, misogynistic, xenophobic rhetoric isn't worthy of the presidency. Don't let him get there: http://IWillVote.com","['man', 'spout', 'racist', 'misogynistic', 'xenophobic', 'rhetoric', 'isnt', 'worthy', 'presidency', 'dont', 'let', 'get']"
2016-11-03 00:17:50+00:00,DeAngelo owns a barbershop in Detroit and won't vote for Trump's divisiveness: https://www.instagram.com/p/BMU09Afj9kG/ #ForwardTogether,"['deangelo', 'barbershop', 'detroit', 'wont', 'vote', 'trumps', 'divisiveness', 'forwardtogether']"
2016-11-02 22:54:05+00:00,What's that you say? You want *more* evidence that Trump lacks the character necessary to be president? http://wapo.st/2fdRpY5,"['whats', 'say', 'want', 'evidence', 'trump', 'lack', 'character', 'necessary', 'president']"
2016-11-02 22:06:21+00:00,Join Eva Longoria and vote for candidates who respect and support Americans with disabilities. Vote: http://IWillVote.com,"['join', 'eva', 'longoria', 'vote', 'candidate', 'respect', 'support', 'americans', 'disability', 'vote']"
2016-11-02 21:14:44+00:00,Another reason why we need to give Hillary Clinton a Congress that she can work with: http://bit.ly/2faONwm,"['another', 'reason', 'need', 'give', 'hillary', 'clinton', 'congress', 'work']"
2016-11-02 20:25:27+00:00,Class is in session. @donnabrazile has an important message for her Women in American Politics class. Watch at http://Facebook.com/democrats,"['class', 'session', 'important', 'message', 'women', 'american', 'politics', 'class', 'watch']"
2016-11-02 19:17:36+00:00,Trump exploits every loophole he sees to avoid contributing to our country. Why would we put him in charge of it? http://nyti.ms/2f86oVE,"['trump', 'exploit', 'every', 'loophole', 'see', 'avoid', 'contribute', 'country', 'would', 'put', 'charge']"
2016-11-02 18:32:45+00:00,"Louis C.K. would take Hillary in the White House ""over anybody."" https://www.youtube.com/watch?v=MFOkBnYGfIM","['louis', 'ck', 'would', 'take', 'hillary', 'white', 'house', 'anybody']"
2016-11-02 17:44:33+00:00,"Jerry Emmett, over 100 years old and born before women could vote, cast her ballot for Hillary Clinton yesterday: http://politi.co/2faV6zL","['jerry', 'emmett', 'year', 'old', 'bear', 'woman', 'could', 'vote', 'cast', 'ballot', 'hillary', 'clinton', 'yesterday']"
2016-11-02 16:57:11+00:00,"If you haven’t early voted or made a plan to vote on Election Day, look at this. We have to stop him. http://IWillVote.com","['’', 'early', 'vote', 'make', 'plan', 'vote', 'election', 'day', 'look', 'stop']"
2016-11-02 16:09:19+00:00,The Trumps’ company rejected their rental applications because of their race—then these brave Americans fought back: https://medium.com/p/8f73084d569d/,"['trumps', '’', 'company', 'reject', 'rental', 'application', 'race', '—', 'brave', 'americans', 'fight', 'back']"
2016-11-02 15:23:28+00:00,Don't have a plan to vote yet? No worries. @JoeBiden is here to help.,"['dont', 'plan', 'vote', 'yet', 'worry', 'help']"
2016-11-02 14:37:51+00:00,Pumped up to vote? Make sure you have all the information you need to vote early or on Election Day: http://IWillVote.com,"['pumped', 'vote', 'make', 'sure', 'information', 'need', 'vote', 'early', 'election', 'day']"
2016-11-02 00:05:24+00:00,Do you know where your polling place is? What hours it's open? Be like @JoeBiden. Make a plan to vote.,"['know', 'polling', 'place', 'hour', 'open', 'like', 'make', 'plan', 'vote']"
2016-11-01 23:26:48+00:00,One week until we elect her president. Let's get the job done: http://IWillVote.com,"['one', 'week', 'elect', 'president', 'lets', 'get', 'job']"
